local_stable_id,stable_id,inode,volume,parent_local_stable_id,local_filename,cloud_filename,local_mtime_ms,cloud_mtime_ms,local_md5_checksum,cloud_md5_checksum,local_size,cloud_size,local_type,cloud_type,local_version,cloud_version,storage_policy,shared,read_only,target_version,is_root
1218,2817,281474976832590,87abe2a8-0000-0000-0000-300300000000,1202,uTorrent.tkape,uTorrent.tkape,1730221688288,1730221688288,b6a42c6f88a64cb00f53186d95a586c4,b6a42c6f88a64cb00f53186d95a586c4,526,526,1,1,1,1,0,0,0,,0
1219,2819,281474976832591,87abe2a8-0000-0000-0000-300300000000,1002,Windows,Windows,1730221692410,1730221689228,,,28672,0,0,0,1,1,2,0,0,,0
1220,2821,281474976832599,87abe2a8-0000-0000-0000-300300000000,1219,Amcache.tkape,Amcache.tkape,1730221688847,1730221688847,3379cee3c6a73b627989098bec7cf454,3379cee3c6a73b627989098bec7cf454,1158,1158,1,1,1,1,0,0,0,,0
1221,2823,281474976832604,87abe2a8-0000-0000-0000-300300000000,1219,CertUtil.tkape,CertUtil.tkape,1730221689169,1730221689169,36774908a8c2ef6f2d1c16d6e724982f,36774908a8c2ef6f2d1c16d6e724982f,981,981,1,1,1,1,0,0,0,,0
1222,2825,281474976832597,87abe2a8-0000-0000-0000-300300000000,1219,$SDS.tkape,$SDS.tkape,1730221688741,1730221688741,404ef6e23479bc6e19508b6cb197c193,404ef6e23479bc6e19508b6cb197c193,891,891,1,1,1,1,0,0,0,,0
1223,2827,281474976832598,87abe2a8-0000-0000-0000-300300000000,1219,$T.tkape,$T.tkape,1730221688791,1730221688791,2b57db05da7b861daf9a558bfc225671,2b57db05da7b861daf9a558bfc225671,1266,1266,1,1,1,1,0,0,0,,0
1224,2829,281474976832602,87abe2a8-0000-0000-0000-300300000000,1219,BCD.tkape,BCD.tkape,1730221689072,1730221689072,4f2993a10cf197663c36835bd70f3f04,4f2993a10cf197663c36835bd70f3f04,450,450,1,1,1,1,0,0,0,,0
1225,2831,281474976832593,87abe2a8-0000-0000-0000-300300000000,1219,$J.tkape,$J.tkape,1730221688415,1730221688415,2c4cf317a1cb6e657e7ed2bad6a10a2b,2c4cf317a1cb6e657e7ed2bad6a10a2b,2026,2026,1,1,1,1,0,0,0,,0
1226,2833,281474976832601,87abe2a8-0000-0000-0000-300300000000,1219,AssetAdvisorLog.tkape,AssetAdvisorLog.tkape,1730221688989,1730221688989,864340cd19b358452a2125a71b7f1160,864340cd19b358452a2125a71b7f1160,623,623,1,1,1,1,0,0,0,,0
1227,2835,281474976832594,87abe2a8-0000-0000-0000-300300000000,1219,$LogFile.tkape,$LogFile.tkape,1730221688481,1730221688481,0df889d130d4fb8859a364d774574e5a,0df889d130d4fb8859a364d774574e5a,624,624,1,1,1,1,0,0,0,,0
1228,2837,281474976832605,87abe2a8-0000-0000-0000-300300000000,1219,EncapsulationLogging.tkape,EncapsulationLogging.tkape,1730221689224,1730221689224,aed4e8cec8832919f14bf3d883d495bf,aed4e8cec8832919f14bf3d883d495bf,846,846,1,1,1,1,0,0,0,,0
1229,2839,281474976832595,87abe2a8-0000-0000-0000-300300000000,1219,$MFT.tkape,$MFT.tkape,1730221688576,1730221688576,db883dd78b4049d46636a8210f2fca65,db883dd78b4049d46636a8210f2fca65,910,910,1,1,1,1,0,0,0,,0
1230,2841,281474976832592,87abe2a8-0000-0000-0000-300300000000,1219,$Boot.tkape,$Boot.tkape,1730221688366,1730221688366,1b9c80db561dc4db91c39c82be992961,1b9c80db561dc4db91c39c82be992961,341,341,1,1,1,1,0,0,0,,0
1231,2843,281474976832603,87abe2a8-0000-0000-0000-300300000000,1219,BITS.tkape,BITS.tkape,1730221689113,1730221689113,ec464f3b6ed626434ff9a06c2ccef1d8,ec464f3b6ed626434ff9a06c2ccef1d8,529,529,1,1,1,1,0,0,0,,0
1232,2845,281474976832606,87abe2a8-0000-0000-0000-300300000000,1219,EventLogs-RDP.tkape,EventLogs-RDP.tkape,1730221689276,1730221689276,437c504615ca72910bd4499c7f424c09,437c504615ca72910bd4499c7f424c09,1660,1660,1,1,2,1,0,0,0,,0
1233,2847,281474976832596,87abe2a8-0000-0000-0000-300300000000,1219,$MFTMirr.tkape,$MFTMirr.tkape,1730221688645,1730221688645,d91253358bb77ed11750146bb1ff60aa,d91253358bb77ed11750146bb1ff60aa,843,843,1,1,1,1,0,0,0,,0
1234,2849,281474976832600,87abe2a8-0000-0000-0000-300300000000,1219,ApplicationEvents.tkape,ApplicationEvents.tkape,1730221688932,1730221688932,bf48455e34bef1ed734eccc08e638e09,bf48455e34bef1ed734eccc08e638e09,939,939,1,1,1,1,0,0,0,,0
1235,2851,281474976832616,87abe2a8-0000-0000-0000-300300000000,1219,OfficeAutosave.tkape,OfficeAutosave.tkape,1730221689990,1730221689990,b028a823b3e9ae3f15ad566f9db03204,b028a823b3e9ae3f15ad566f9db03204,840,840,1,1,1,1,0,0,0,,0
1236,2853,281474976832619,87abe2a8-0000-0000-0000-300300000000,1219,Prefetch.tkape,Prefetch.tkape,1730221690222,1730221690222,7d56aa1f1434e77bbd576b65191fd889,7d56aa1f1434e77bbd576b65191fd889,851,851,1,1,1,1,0,0,0,,0
1237,2855,281474976832607,87abe2a8-0000-0000-0000-300300000000,1219,EventLogs.tkape,EventLogs.tkape,1730221689319,1730221689319,e294b33fa3212b4911ebaa905a0afbec,e294b33fa3212b4911ebaa905a0afbec,619,619,1,1,1,1,0,0,0,,0
1238,2857,281474976832610,87abe2a8-0000-0000-0000-300300000000,1219,GroupPolicy.tkape,GroupPolicy.tkape,1730221689558,1730221689558,a6aa8e68279328ff2f5c73969343feda,a6aa8e68279328ff2f5c73969343feda,1367,1367,1,1,1,1,0,0,0,,0
1239,2859,281474976832615,87abe2a8-0000-0000-0000-300300000000,1219,MOF.tkape,MOF.tkape,1730221689889,1730221689889,e86d6cf3655911bb4f5392602ba82df2,e86d6cf3655911bb4f5392602ba82df2,347,347,1,1,1,1,0,0,0,,0
1240,2861,281474976832609,87abe2a8-0000-0000-0000-300300000000,1219,EventTranscriptDB.tkape,EventTranscriptDB.tkape,1730221689491,1730221689491,e19581d894b9dff4d7c90d1273c896bb,e19581d894b9dff4d7c90d1273c896bb,4993,4993,1,1,1,1,0,0,0,,0
1241,2863,281474976832611,87abe2a8-0000-0000-0000-300300000000,1219,LinuxOnWindowsProfileFiles.tkape,LinuxOnWindowsProfileFiles.tkape,1730221689608,1730221689608,f6ff4a6e170e74bd8259eb799f734026,f6ff4a6e170e74bd8259eb799f734026,908,908,1,1,1,1,0,0,0,,0
1242,2865,281474976832620,87abe2a8-0000-0000-0000-300300000000,1219,RDPCache.tkape,RDPCache.tkape,1730221690308,1730221690308,e36657b2da2b457e4df56e3dce9c1a1d,e36657b2da2b457e4df56e3dce9c1a1d,823,823,1,1,2,1,0,0,0,,0
1243,2867,281474976832612,87abe2a8-0000-0000-0000-300300000000,1219,LNKFilesAndJumpLists.tkape,LNKFilesAndJumpLists.tkape,1730221689681,1730221689681,4bd997607702acd8c8f4ce2cf2fa868f,4bd997607702acd8c8f4ce2cf2fa868f,1948,1948,1,1,1,1,0,0,0,,0
1244,2869,281474976832618,87abe2a8-0000-0000-0000-300300000000,1219,OfficeDocumentCache.tkape,OfficeDocumentCache.tkape,1730221690143,1730221690143,f2bc4f12b8fc365655de76cc722dcf11,f2bc4f12b8fc365655de76cc722dcf11,438,438,1,1,1,1,0,0,0,,0
1245,2871,281474976832614,87abe2a8-0000-0000-0000-300300000000,1219,MemoryFiles.tkape,MemoryFiles.tkape,1730221689839,1730221689839,dd3f90629864c7bb17175e5799f928b6,dd3f90629864c7bb17175e5799f928b6,1204,1204,1,1,1,1,0,0,0,,0
1246,2873,281474976832608,87abe2a8-0000-0000-0000-300300000000,1219,EventTraceLogs.tkape,EventTraceLogs.tkape,1730221689387,1730221689387,6c7c5efbbf9a55dde1558f9ad9f0c25a,6c7c5efbbf9a55dde1558f9ad9f0c25a,1817,1817,1,1,1,1,0,0,0,,0
1247,2875,281474976832617,87abe2a8-0000-0000-0000-300300000000,1219,OfficeDiagnostics.tkape,OfficeDiagnostics.tkape,1730221690072,1730221690072,02c83284cee4031386e63789c820d0a7,02c83284cee4031386e63789c820d0a7,746,746,1,1,1,1,0,0,0,,0
1248,2877,281474976832613,87abe2a8-0000-0000-0000-300300000000,1219,LogFiles.tkape,LogFiles.tkape,1730221689732,1730221689732,f90bb38b660b7823f9a978898f7d8167,f90bb38b660b7823f9a978898f7d8167,606,606,1,1,1,1,0,0,0,,0
1249,2879,281474976832632,87abe2a8-0000-0000-0000-300300000000,1219,SnipAndSketch.tkape,SnipAndSketch.tkape,1730221691059,1730221691059,e32215c645dd982183477a75f90a9866,e32215c645dd982183477a75f90a9866,633,633,1,1,1,1,0,0,0,,0
1250,2881,281474976832630,87abe2a8-0000-0000-0000-300300000000,1219,SDB.tkape,SDB.tkape,1730221690956,1730221690956,688696c38b5503240c66aaef4a0d0982,688696c38b5503240c66aaef4a0d0982,907,907,1,1,1,1,0,0,0,,0
1251,2883,281474976832622,87abe2a8-0000-0000-0000-300300000000,1219,RecentFileCache.tkape,RecentFileCache.tkape,1730221690429,1730221690429,b0bf1e6a70df0e321ebc0ca63f8bd87e,b0bf1e6a70df0e321ebc0ca63f8bd87e,701,701,1,1,1,1,0,0,0,,0
1252,2885,281474976832623,87abe2a8-0000-0000-0000-300300000000,1219,RecycleBin_DataFiles.tkape,RecycleBin_DataFiles.tkape,1730221690484,1730221690484,73a65aecf61480a0130c243fee6fee42,73a65aecf61480a0130c243fee6fee42,1091,1091,1,1,1,1,0,0,0,,0
1253,2887,281474976832636,87abe2a8-0000-0000-0000-300300000000,1219,SUM.tkape,SUM.tkape,1730221691306,1730221691306,05df3fa8057ab98c8fc8f810b316415b,05df3fa8057ab98c8fc8f810b316415b,954,954,1,1,2,1,0,0,0,,0
1254,2889,281474976832628,87abe2a8-0000-0000-0000-300300000000,1219,RoamingProfile.tkape,RoamingProfile.tkape,1730221690838,1730221690838,6f8b9a5978e11ea8fd5064b2d78b0308,6f8b9a5978e11ea8fd5064b2d78b0308,11982,11982,1,1,1,1,0,0,0,,0
1255,2891,281474976832627,87abe2a8-0000-0000-0000-300300000000,1219,RegistryHivesUser.tkape,RegistryHivesUser.tkape,1730221690760,1730221690760,ec3484e31aac6b32cb718b9176076f62,ec3484e31aac6b32cb718b9176076f62,1994,1994,1,1,1,1,0,0,0,,0
1256,2893,281474976832625,87abe2a8-0000-0000-0000-300300000000,1219,RegistryHivesOther.tkape,RegistryHivesOther.tkape,1730221690625,1730221690625,96d08bad518ef324a11a7342b82740e9,96d08bad518ef324a11a7342b82740e9,4739,4739,1,1,1,1,0,0,0,,0
1257,2895,281474976832629,87abe2a8-0000-0000-0000-300300000000,1219,ScheduledTasks.tkape,ScheduledTasks.tkape,1730221690896,1730221690896,91ba36a5f90c30d0c270202bbbf325c2,91ba36a5f90c30d0c270202bbbf325c2,1173,1173,1,1,1,1,0,0,0,,0
1258,2897,281474976832621,87abe2a8-0000-0000-0000-300300000000,1219,RDPLogs.tkape,RDPLogs.tkape,1730221690361,1730221690361,2198723b1dcfda52823531e43a8bcd64,2198723b1dcfda52823531e43a8bcd64,2222,2222,1,1,1,1,0,0,0,,0
1259,2899,281474976832626,87abe2a8-0000-0000-0000-300300000000,1219,RegistryHivesSystem.tkape,RegistryHivesSystem.tkape,1730221690702,1730221690702,fae9e6b55b2da2681feaeb7c6990a597,fae9e6b55b2da2681feaeb7c6990a597,7193,7193,1,1,1,1,0,0,0,,0
1260,2901,281474976832631,87abe2a8-0000-0000-0000-300300000000,1219,SignatureCatalog.tkape,SignatureCatalog.tkape,1730221691018,1730221691018,79a4a3eb9c405741b8e6d50e364404b8,79a4a3eb9c405741b8e6d50e364404b8,1340,1340,1,1,1,1,0,0,0,,0
1261,2903,281474976832624,87abe2a8-0000-0000-0000-300300000000,1219,RecycleBin_InfoFiles.tkape,RecycleBin_InfoFiles.tkape,1730221690558,1730221690558,2ac6231e9800ed2029c0f35a9ad6697f,2ac6231e9800ed2029c0f35a9ad6697f,938,938,1,1,1,1,0,0,0,,0
1262,2905,281474976832635,87abe2a8-0000-0000-0000-300300000000,1219,StartupInfo.tkape,StartupInfo.tkape,1730221691244,1730221691244,5fe0388716a89cadab85ab5ff4f5c275,5fe0388716a89cadab85ab5ff4f5c275,498,498,1,1,1,1,0,0,0,,0
1263,2907,281474976832633,87abe2a8-0000-0000-0000-300300000000,1219,SRUM.tkape,SRUM.tkape,1730221691119,1730221691119,3b07b379a45249c961244fd6d79b5bcc,3b07b379a45249c961244fd6d79b5bcc,1920,1920,1,1,1,1,0,0,0,,0
1264,2909,281474976832634,87abe2a8-0000-0000-0000-300300000000,1219,StartupFolders.tkape,StartupFolders.tkape,1730221691173,1730221691173,b23d01078103f5bf65fbb73160900f7c,b23d01078103f5bf65fbb73160900f7c,988,988,1,1,1,1,0,0,0,,0
1265,2911,281474976832644,87abe2a8-0000-0000-0000-300300000000,1219,WindowsIndexSearch.tkape,WindowsIndexSearch.tkape,1730221691905,1730221691905,25728cb5e0970684aab5f6d8cb3e9187,25728cb5e0970684aab5f6d8cb3e9187,530,530,1,1,1,1,0,0,0,,0
1266,2913,281474976832649,87abe2a8-0000-0000-0000-300300000000,1219,WindowsTimeline.tkape,WindowsTimeline.tkape,1730221692237,1730221692237,c4e41817c508e345eb2729506526a9b2,c4e41817c508e345eb2729506526a9b2,1126,1126,1,1,1,1,0,0,0,,0
1267,2915,281474976832642,87abe2a8-0000-0000-0000-300300000000,1219,WER.tkape,WER.tkape,1730221691773,1730221691773,82aef58b5d548bf52678d771b8fb012e,82aef58b5d548bf52678d771b8fb012e,1246,1246,1,1,1,1,0,0,0,,0
1268,2917,281474976832637,87abe2a8-0000-0000-0000-300300000000,1219,Syscache.tkape,Syscache.tkape,1730221691360,1730221691360,fc60a198c2de5d8f6ae49884e32b3a84,fc60a198c2de5d8f6ae49884e32b3a84,606,606,1,1,1,1,0,0,0,,0
1269,2919,281474976832640,87abe2a8-0000-0000-0000-300300000000,1219,VirtualDisks.tkape,VirtualDisks.tkape,1730221691661,1730221691661,768d86d5f0d593dea231f4252673a785,768d86d5f0d593dea231f4252673a785,651,651,1,1,1,1,0,0,0,,0
1270,2921,281474976832650,87abe2a8-0000-0000-0000-300300000000,1219,XPRestorePoints.tkape,XPRestorePoints.tkape,1730221692299,1730221692299,130d1bb47945d7ca31eff228427d7b33,130d1bb47945d7ca31eff228427d7b33,825,825,1,1,1,1,0,0,0,,0
1271,2923,281474976832646,87abe2a8-0000-0000-0000-300300000000,1219,WindowsOSUpgradeArtifacts.tkape,WindowsOSUpgradeArtifacts.tkape,1730221692050,1730221692050,ed32a4e1250e4e2b0649e1e8c6bdbf80,ed32a4e1250e4e2b0649e1e8c6bdbf80,2562,2562,1,1,1,1,0,0,0,,0
1272,2925,281474976832639,87abe2a8-0000-0000-0000-300300000000,1219,USBDevicesLogs.tkape,USBDevicesLogs.tkape,1730221691580,1730221691580,8c6eff461cf763347e472d3fbf8bcf24,8c6eff461cf763347e472d3fbf8bcf24,868,868,1,1,1,1,0,0,0,,0
1273,2927,281474976832643,87abe2a8-0000-0000-0000-300300000000,1219,WindowsFirewall.tkape,WindowsFirewall.tkape,1730221691850,1730221691850,f995d032a5474b539c6e3436b230280f,f995d032a5474b539c6e3436b230280f,587,587,1,1,1,1,0,0,0,,0
1274,2929,281474976832647,87abe2a8-0000-0000-0000-300300000000,1219,WindowsPowerDiagnostics.tkape,WindowsPowerDiagnostics.tkape,1730221692114,1730221692114,42ae6a02e0214c01aa3ecb343fc134dd,42ae6a02e0214c01aa3ecb343fc134dd,511,511,1,1,1,1,0,0,0,,0
1275,2931,281474976832641,87abe2a8-0000-0000-0000-300300000000,1219,WBEM.tkape,WBEM.tkape,1730221691717,1730221691717,ecf39834de0a5e4e5e0f4d29e5ac8143,ecf39834de0a5e4e5e0f4d29e5ac8143,721,721,1,1,1,1,0,0,0,,0
1276,2933,281474976832645,87abe2a8-0000-0000-0000-300300000000,1219,WindowsNotificationsDB.tkape,WindowsNotificationsDB.tkape,1730221691968,1730221691968,c95b92419b15712a283a3e8b396a2d49,c95b92419b15712a283a3e8b396a2d49,830,830,1,1,1,1,0,0,0,,0
1277,2935,281474976832648,87abe2a8-0000-0000-0000-300300000000,1219,WindowsTelemetryDiagnosticsLegacy.tkape,WindowsTelemetryDiagnosticsLegacy.tkape,1730221692169,1730221692169,3976ac01ca600eefdf08a5483574d943,3976ac01ca600eefdf08a5483574d943,1318,1318,1,1,1,1,0,0,0,,0
1278,2937,281474976832638,87abe2a8-0000-0000-0000-300300000000,1219,ThumbCache.tkape,ThumbCache.tkape,1730221691449,1730221691449,894c0ea467e86de70507bc1269abd12c,894c0ea467e86de70507bc1269abd12c,780,780,1,1,1,1,0,0,0,,0
1279,2939,281474976832651,87abe2a8-0000-0000-0000-300300000000,1219,WSA,WSA,1730221692321,1730221692321,,,0,0,0,0,1,1,2,0,0,,0
1280,2941,281474976832652,87abe2a8-0000-0000-0000-300300000000,1279,WindowsSubsystemforAndroid.tkape,WindowsSubsystemforAndroid.tkape,1730221692394,1730221692394,c9239684f5262cafa7a85f677db0f2d9,c9239684f5262cafa7a85f677db0f2d9,2101,2101,1,1,1,1,0,0,0,,0
1281,2943,281474976832653,87abe2a8-0000-0000-0000-300300000000,1219,WSL,WSL,1730221692669,1730221692669,,,4096,0,0,0,1,1,2,0,0,,0
1282,2945,281474976832657,87abe2a8-0000-0000-0000-300300000000,1281,SUSELinuxEnterpriseServer.tkape,SUSELinuxEnterpriseServer.tkape,1730221692659,1730221692659,4b3a5ac479914d1bc3778b01944d72fb,4b3a5ac479914d1bc3778b01944d72fb,3555,3555,1,1,1,1,0,0,0,,0
1283,2947,281474976832654,87abe2a8-0000-0000-0000-300300000000,1281,Debian.tkape,Debian.tkape,1730221692493,1730221692493,bab8fc964e5a9cb471a0201dc205f8b9,bab8fc964e5a9cb471a0201dc205f8b9,4323,4323,1,1,1,1,0,0,0,,0
1284,2949,281474976832656,87abe2a8-0000-0000-0000-300300000000,1281,openSUSE.tkape,openSUSE.tkape,1730221692606,1730221692606,ce15204513e37b159024e86507c76f55,ce15204513e37b159024e86507c76f55,3119,3119,1,1,1,1,0,0,0,,0
1285,2951,281474976832655,87abe2a8-0000-0000-0000-300300000000,1281,Kali.tkape,Kali.tkape,1730221692539,1730221692539,d462b3491785592c4b5cb0de7133fc75,d462b3491785592c4b5cb0de7133fc75,4005,4005,1,1,1,1,0,0,0,,0
1286,2953,281474976832658,87abe2a8-0000-0000-0000-300300000000,1281,Ubuntu.tkape,Ubuntu.tkape,1730221692750,1730221692750,27e672a1f891a545a60aefd8e86f49e8,27e672a1f891a545a60aefd8e86f49e8,3871,3871,1,1,1,1,0,0,0,,0
1287,2955,1688849860375136,87abe2a8-0000-0000-0000-300300000000,14,gkape.settings,gkape.settings,1737713769576,1737713769576,60aa098e091d74eda108d3608712160b,60aa098e091d74eda108d3608712160b,761,761,1,1,5,5,2,0,0,,0
1288,3107,8162774324722625,87abe2a8-0000-0000-0000-300300000000,1,DB.Browser.for.SQLite-v3.13.1-win64.msi,DB.Browser.for.SQLite-v3.13.1-win64.msi,1730574958789,1730574958789,70314a8d67758606169b1315df72a2d0,70314a8d67758606169b1315df72a2d0,19857408,19857408,1,1,8,9,2,0,0,,0
1289,3209,844424930256899,87abe2a8-0000-0000-0000-300300000000,2,googlebox_metadata,googlebox_metadata,1731512649819,1731512079699,,,4096,0,0,0,2,2,2,0,0,,0
1291,3213,562949953548487,87abe2a8-0000-0000-0000-300300000000,1289,2024-11-13T15_42_40_6298917_SkipLog.csv.csv,2024-11-13T15_42_40_6298917_SkipLog.csv.csv,1731512649070,1731512649070,fb37b1a4c46cf6180ab5e013a5130b65,fb37b1a4c46cf6180ab5e013a5130b65,3736,3736,1,1,2,6,2,0,0,,0
1292,3215,562949953548437,87abe2a8-0000-0000-0000-300300000000,1289,2024-11-13T15_42_40_6298917_CopyLog.csv,2024-11-13T15_42_40_6298917_CopyLog.csv,1731512649070,1731512649070,9fde66e94b6ed1fc8ca72b6ac44061b7,9fde66e94b6ed1fc8ca72b6ac44061b7,52755,52755,1,1,2,4,2,0,0,,0
1293,3217,562949953548526,87abe2a8-0000-0000-0000-300300000000,1289,C,C,1731512594119,1731512594119,,,0,0,0,0,1,1,2,0,0,,0
1294,3219,562949953548535,87abe2a8-0000-0000-0000-300300000000,1293,Users,Users,1731512594134,1731512594134,,,0,0,0,0,1,1,2,0,0,,0
1295,3221,562949953548545,87abe2a8-0000-0000-0000-300300000000,1294,Sami,Sami,1731512594134,1731512594134,,,0,0,0,0,1,1,2,0,0,,0
1296,3223,562949953548552,87abe2a8-0000-0000-0000-300300000000,1295,AppData,AppData,1731512594134,1731512594134,,,0,0,0,0,1,1,2,0,0,,0
1297,3225,562949953548556,87abe2a8-0000-0000-0000-300300000000,1296,Local,Local,1731512594134,1731512594134,,,0,0,0,0,1,1,2,0,0,,0
1298,3227,562949953548560,87abe2a8-0000-0000-0000-300300000000,1297,Google,Google,1731512594134,1731512594134,,,0,0,0,0,1,1,2,0,0,,0
1299,3229,562949953548567,87abe2a8-0000-0000-0000-300300000000,1298,DriveFS,DriveFS,1731513175941,1731512594144,,,4096,0,0,0,1,1,2,0,0,,0
1300,3231,562949953548577,87abe2a8-0000-0000-0000-300300000000,1299,cello_assert_history,cello_assert_history,1729966077649,1729966077649,129fee313798acfc92a2b198e1062bc6,129fee313798acfc92a2b198e1062bc6,11,11,1,1,1,1,0,0,0,,0
1301,3233,562949953548602,87abe2a8-0000-0000-0000-300300000000,1299,com.google.drive.nativeproxy.json,com.google.drive.nativeproxy.json,1731511627633,1731511627633,8eeb66b624bf56ca85c86d998e7a9706,8eeb66b624bf56ca85c86d998e7a9706,370,370,1,1,1,2,0,0,0,,0
1302,3235,562949953548624,87abe2a8-0000-0000-0000-300300000000,1299,first-run-info,first-run-info,1729966085996,1729966085996,31f34c03a07fb75751186eb3e140c857,31f34c03a07fb75751186eb3e140c857,20,20,1,1,1,1,0,0,0,,0
